org.joda.time.IllegalFieldValueException:314	6.0 0.0 0.8660254037844387
org.joda.time.chrono.GJChronology:417	0 28.0 0.0
org.joda.time.chrono.GJChronology:155	0 157.0 0.0
org.joda.time.chrono.GJChronology:123	0 186.0 0.0
org.joda.time.chrono.GJChronology:294	0 32.0 0.0
org.joda.time.chrono.GJChronology:323	0 9.0 0.0
org.joda.time.chrono.GJChronology:331	0 17.0 0.0
org.joda.time.chrono.GJChronology:336	0 17.0 0.0
org.joda.time.chrono.GJChronology:338	0 17.0 0.0
org.joda.time.chrono.GJChronology:347	0 17.0 0.0
org.joda.time.chrono.GJChronology:356	0 19.0 0.0
org.joda.time.chrono.GJChronology:365	0 19.0 0.0
org.joda.time.chrono.GJChronology:378	0 17.0 0.0
org.joda.time.chrono.GJChronology:379	0 18.0 0.0
org.joda.time.chrono.GJChronology:389	0 17.0 0.0
org.joda.time.chrono.GJChronology:427	0 2.0 0.0
org.joda.time.chrono.GJChronology:368	0 2.0 0.0
org.joda.time.chrono.GJChronology:369	0 2.0 0.0
org.joda.time.chrono.GJChronology:370	0 1.0 0.0
org.joda.time.chrono.GJChronology:357	0 8.0 0.0
org.joda.time.chrono.GJChronology:247	0 8.0 0.0
org.joda.time.chrono.GJChronology:248	0 5.0 0.0
org.joda.time.chrono.GJChronology:250	0 5.0 0.0
org.joda.time.chrono.GJChronology:252	0 8.0 0.0
org.joda.time.chrono.GJChronology:288	0 4.0 0.0
org.joda.time.chrono.GJChronology:381	0 6.0 0.0
org.joda.time.chrono.GJChronology:384	0 6.0 0.0
org.joda.time.chrono.GJChronology:95	0 2.0 0.0
org.joda.time.chrono.GJChronology:96	0 2.0 0.0
org.joda.time.chrono.GJChronology:97	0 2.0 0.0
org.joda.time.chrono.GJChronology:98	0 2.0 0.0
org.joda.time.chrono.GJChronology:99	0 2.0 0.0
org.joda.time.chrono.GJChronology:583	0 1.0 0.0
org.joda.time.chrono.GJChronology:587	0 2.0 0.0
org.joda.time.chrono.GJChronology:318	0 2.0 0.0
org.joda.time.chrono.GJChronology:439	0 2.0 0.0
org.joda.time.chrono.GJChronology:440	0 2.0 0.0
org.joda.time.chrono.GJChronology:441	0 2.0 0.0
org.joda.time.chrono.GJChronology:442	0 2.0 0.0
org.joda.time.chrono.GJChronology:444	0 2.0 0.0
org.joda.time.chrono.GJChronology:445	0 1.0 0.0
org.joda.time.chrono.GJChronology:447	0 1.0 0.0
org.joda.time.chrono.GJChronology:448	0 1.0 0.0
org.joda.time.chrono.GJChronology:450	0 1.0 0.0
org.joda.time.chrono.GJChronology:452	0 1.0 0.0
org.joda.time.chrono.GJChronology:455	0 2.0 0.0
org.joda.time.chrono.GJChronology:456	0 1.0 0.0
org.joda.time.chrono.GJChronology:457	0 1.0 0.0
org.joda.time.chrono.GJChronology:459	0 2.0 0.0
org.joda.time.chrono.GJChronology:461	0 2.0 0.0
org.joda.time.chrono.GJChronology:386	0 1.0 0.0
org.joda.time.chrono.GJChronology:340	0 1.0 0.0
org.joda.time.chrono.GJChronology:342	0 1.0 0.0
org.joda.time.chrono.GJChronology:372	0 1.0 0.0
org.joda.time.chrono.GJChronology:375	0 1.0 0.0
org.joda.time.chrono.GJChronology:864	0 67.0 0.0
org.joda.time.chrono.GJChronology:873	0 43.0 0.0
org.joda.time.chrono.GJChronology:875	0 67.0 0.0
org.joda.time.chrono.GJChronology:803	0 2.0 0.0
org.joda.time.chrono.GJChronology:830	0 3.0 0.0
org.joda.time.chrono.GJChronology:831	0 3.0 0.0
org.joda.time.chrono.GJChronology:852	0 2.0 0.0
org.joda.time.chrono.GJChronology:853	0 2.0 0.0
org.joda.time.chrono.GJChronology:854	0 2.0 0.0
org.joda.time.chrono.GJChronology:855	0 2.0 0.0
org.joda.time.chrono.GJChronology:856	0 2.0 0.0
org.joda.time.chrono.GJChronology:857	0 2.0 0.0
org.joda.time.chrono.GJChronology:860	0 2.0 0.0
org.joda.time.chrono.GJChronology:645	0 45.0 0.0
org.joda.time.chrono.GJChronology:865	0 40.0 0.0
org.joda.time.chrono.GJChronology:866	0 40.0 0.0
org.joda.time.chrono.GJChronology:727	0 10.0 0.0
org.joda.time.chrono.GJChronology:728	0 10.0 0.0
org.joda.time.chrono.GJChronology:731	0 10.0 0.0
org.joda.time.chrono.GJChronology:741	0 2.0 0.0
org.joda.time.chrono.GJChronology:742	0 2.0 0.0
org.joda.time.chrono.GJChronology:743	0 2.0 0.0
org.joda.time.chrono.GJChronology:745	0 2.0 0.0
org.joda.time.chrono.GJChronology:746	0 2.0 0.0
org.joda.time.chrono.GJChronology:751	0 2.0 0.0
org.joda.time.chrono.GJChronology:752	0 2.0 0.0
org.joda.time.chrono.GJChronology:760	0 2.0 0.0
org.joda.time.chrono.GJChronology:868	0 2.0 0.0
org.joda.time.chrono.GJChronology:869	0 2.0 0.0
org.joda.time.chrono.GJChronology:904	0 11.0 0.0
org.joda.time.chrono.GJChronology:907	0 10.0 0.0
org.joda.time.chrono.GJChronology:905	0 1.0 0.0
org.joda.time.chrono.GJChronology:913	0 2.0 0.0
org.joda.time.chrono.GJChronology:686	0 5.0 0.0
org.joda.time.chrono.GJChronology:689	0 5.0 0.0
org.joda.time.chrono.GJChronology:690	0 5.0 0.0
org.joda.time.chrono.GJChronology:691	0 5.0 0.0
org.joda.time.chrono.GJChronology:692	0 5.0 0.0
org.joda.time.chrono.GJChronology:694	0 5.0 0.0
org.joda.time.chrono.GJChronology:695	0 5.0 0.0
org.joda.time.chrono.GJChronology:834	0 1.0 0.0
org.joda.time.chrono.GJChronology:838	0 1.0 0.0
org.joda.time.chrono.GJChronology:839	0 1.0 0.0
org.joda.time.chrono.GJChronology:840	0 1.0 0.0
org.joda.time.chrono.GJChronology:843	0 1.0 0.0
org.joda.time.chrono.GJChronology:847	0 1.0 0.0
org.joda.time.chrono.GJChronology:848	0 1.0 0.0
org.joda.time.chrono.GJChronology:660	0 1.0 0.0
org.joda.time.chrono.GJChronology:672	0 1.0 0.0
org.joda.time.chrono.GJChronology:676	0 3.0 0.0
org.joda.time.chrono.GJChronology:719	0 1.0 0.0
org.joda.time.chrono.GJChronology:732	0 1.0 0.0
org.joda.time.chrono.GJChronology:687	0 1.0 0.0
org.joda.time.chrono.GJChronology:1065	0 2.0 0.0
org.joda.time.chrono.GJChronology:1066	0 2.0 0.0
org.joda.time.chrono.GJChronology:965	0 19.0 0.0
org.joda.time.chrono.GJChronology:974	0 19.0 0.0
org.joda.time.chrono.GJChronology:975	0 19.0 0.0
org.joda.time.chrono.GJChronology:982	0 19.0 0.0
org.joda.time.chrono.GJChronology:986	0 12.0 0.0
org.joda.time.chrono.GJChronology:995	0 10.0 0.0
org.joda.time.chrono.GJChronology:996	0 10.0 0.0
org.joda.time.chrono.GJChronology:1003	0 12.0 0.0
org.joda.time.chrono.GJChronology:966	0 3.0 0.0
org.joda.time.chrono.GJChronology:967	0 3.0 0.0
org.joda.time.chrono.GJChronology:969	0 3.0 0.0
org.joda.time.chrono.GJChronology:970	0 3.0 0.0
org.joda.time.chrono.GJChronology:977	0 3.0 0.0
org.joda.time.chrono.GJChronology:978	0 3.0 0.0
org.joda.time.chrono.GJChronology:1007	0 3.0 0.0
org.joda.time.chrono.GJChronology:1008	0 3.0 0.0
org.joda.time.chrono.GJChronology:1009	0 3.0 0.0
org.joda.time.chrono.GJChronology:1013	0 3.0 0.0
org.joda.time.chrono.GJChronology:1014	0 3.0 0.0
org.joda.time.chrono.GJChronology:987	0 2.0 0.0
org.joda.time.chrono.GJChronology:988	0 2.0 0.0
org.joda.time.chrono.GJChronology:1068	0 1.0 0.0
org.joda.time.chrono.GJChronology:1016	0 1.0 0.0
org.joda.time.chrono.GJChronology:1017	0 1.0 0.0
org.joda.time.chrono.GJChronology:1088	0 19.0 0.0
org.joda.time.chrono.GJChronology:1092	0 12.0 0.0
org.joda.time.chrono.GJChronology:1096	0 3.0 0.0
org.joda.time.Instant:144	0 790.0 0.0
org.joda.time.Instant:268	0 94.0 0.0
org.joda.time.Instant:87	0 1.0 0.0
org.joda.time.Instant:98	0 2.0 0.0
org.joda.time.Instant:132	0 10.0 0.0
org.joda.time.Instant:133	0 10.0 0.0
org.joda.time.Instant:134	0 9.0 0.0
org.joda.time.Instant:135	0 9.0 0.0
org.joda.time.Instant:288	0 2.0 0.0
org.joda.time.Instant:315	0 1.0 0.0
org.joda.time.Instant:157	0 7.0 0.0
org.joda.time.Instant:171	0 6.0 0.0
org.joda.time.Instant:174	0 6.0 0.0
org.joda.time.Instant:175	0 6.0 0.0
org.joda.time.Instant:206	0 1.0 0.0
org.joda.time.Instant:108	0 6.0 0.0
org.joda.time.Instant:109	0 6.0 0.0
org.joda.time.Instant:110	0 6.0 0.0
org.joda.time.Instant:334	0 2.0 0.0
org.joda.time.Instant:361	0 1.0 0.0
org.joda.time.Instant:189	0 3.0 0.0
org.joda.time.Instant:190	0 3.0 0.0
org.joda.time.Instant:192	0 3.0 0.0
org.joda.time.Instant:246	0 1.0 0.0
org.joda.time.Instant:172	0 1.0 0.0
org.joda.time.Instant:219	0 1.0 0.0
org.joda.time.Instant:73	0 1.0 0.0
org.joda.time.Instant:233	0 1.0 0.0
org.joda.time.DateTimeZone:957	0 807.0 0.0
org.joda.time.DateTimeZone:974	0 808.0 0.0
org.joda.time.DateTimeZone:976	0 808.0 0.0
org.joda.time.DateTimeZone:978	0 808.0 0.0
org.joda.time.DateTimeZone:1009	0 808.0 0.0
org.joda.time.DateTimeZone:1011	0 808.0 0.0
org.joda.time.DateTimeZone:1014	0 808.0 0.0
org.joda.time.DateTimeZone:955	0 971.0 0.0
org.joda.time.DateTimeZone:951	0 1024.0 0.0
org.joda.time.DateTimeZone:952	0 1024.0 0.0
org.joda.time.DateTimeZone:953	0 1024.0 0.0
org.joda.time.DateTimeZone:954	0 1024.0 0.0
org.joda.time.DateTimeZone:924	0 1292.0 0.0
org.joda.time.DateTimeZone:925	0 1292.0 0.0
org.joda.time.DateTimeZone:927	0 1292.0 0.0
org.joda.time.DateTimeZone:930	0 1292.0 0.0
org.joda.time.DateTimeZone:178	0 2925.0 0.0
org.joda.time.DateTimeZone:1250	0 2964.0 0.0
org.joda.time.DateTimeZone:134	0 3290.0 0.0
org.joda.time.DateTimeZone:142	0 3290.0 0.0
org.joda.time.DateTimeZone:143	0 3290.0 0.0
org.joda.time.DateTimeZone:153	0 3290.0 0.0
org.joda.time.DateTimeZone:154	0 3290.0 0.0
org.joda.time.DateTimeZone:157	0 3290.0 0.0
org.joda.time.DateTimeZone:159	0 3290.0 0.0
org.joda.time.DateTimeZone:161	0 3290.0 0.0
org.joda.time.DateTimeZone:212	0 3587.0 0.0
org.joda.time.DateTimeZone:207	0 3588.0 0.0
org.joda.time.DateTimeZone:210	0 3588.0 0.0
org.joda.time.DateTimeZone:211	0 3588.0 0.0
org.joda.time.DateTimeZone:429	0 3638.0 0.0
org.joda.time.DateTimeZone:430	0 3638.0 0.0
org.joda.time.DateTimeZone:431	0 3638.0 0.0
org.joda.time.DateTimeZone:448	0 3638.0 0.0
org.joda.time.DateTimeZone:514	0 3638.0 0.0
org.joda.time.DateTimeZone:515	0 3638.0 0.0
org.joda.time.DateTimeZone:529	0 3638.0 0.0
org.joda.time.DateTimeZone:531	0 3638.0 0.0
org.joda.time.DateTimeZone:532	0 3638.0 0.0
org.joda.time.DateTimeZone:542	0 3638.0 0.0
org.joda.time.DateTimeZone:544	0 3638.0 0.0
org.joda.time.DateTimeZone:545	0 3638.0 0.0
org.joda.time.DateTimeZone:548	0 3638.0 0.0
org.joda.time.DateTimeZone:882	0 731.0 0.0
org.joda.time.DateTimeZone:884	0 731.0 0.0
org.joda.time.DateTimeZone:885	0 731.0 0.0
org.joda.time.DateTimeZone:887	0 731.0 0.0
org.joda.time.DateTimeZone:900	0 714.0 0.0
org.joda.time.DateTimeZone:910	0 719.0 0.0
org.joda.time.DateTimeZone:1028	0 298.0 0.0
org.joda.time.DateTimeZone:1031	0 298.0 0.0
org.joda.time.DateTimeZone:1032	0 199.0 0.0
org.joda.time.DateTimeZone:1034	0 103.0 0.0
org.joda.time.DateTimeZone:1035	0 103.0 0.0
org.joda.time.DateTimeZone:1233	0 359.0 0.0
org.joda.time.DateTimeZone:1268	0 27.0 0.0
org.joda.time.DateTimeZone:901	0 627.0 0.0
org.joda.time.DateTimeZone:902	0 627.0 0.0
org.joda.time.DateTimeZone:903	0 627.0 0.0
org.joda.time.DateTimeZone:904	0 627.0 0.0
org.joda.time.DateTimeZone:905	0 627.0 0.0
org.joda.time.DateTimeZone:890	0 35.0 0.0
org.joda.time.DateTimeZone:894	0 21.0 0.0
org.joda.time.DateTimeZone:895	0 21.0 0.0
org.joda.time.DateTimeZone:896	0 21.0 0.0
org.joda.time.DateTimeZone:897	0 11.0 0.0
org.joda.time.DateTimeZone:899	0 13.0 0.0
org.joda.time.DateTimeZone:282	0 72.0 0.0
org.joda.time.DateTimeZone:283	0 72.0 0.0
org.joda.time.DateTimeZone:349	0 97.0 0.0
org.joda.time.DateTimeZone:352	0 97.0 0.0
org.joda.time.DateTimeZone:353	0 97.0 0.0
org.joda.time.DateTimeZone:356	0 97.0 0.0
org.joda.time.DateTimeZone:357	0 97.0 0.0
org.joda.time.DateTimeZone:358	0 20.0 0.0
org.joda.time.DateTimeZone:359	0 20.0 0.0
org.joda.time.DateTimeZone:360	0 20.0 0.0
org.joda.time.DateTimeZone:363	0 97.0 0.0
org.joda.time.DateTimeZone:364	0 97.0 0.0
org.joda.time.DateTimeZone:365	0 97.0 0.0
org.joda.time.DateTimeZone:374	0 12.0 0.0
org.joda.time.DateTimeZone:631	0 102.0 0.0
org.joda.time.DateTimeZone:632	0 102.0 0.0
org.joda.time.DateTimeZone:633	0 100.0 0.0
org.joda.time.DateTimeZone:639	0 102.0 0.0
org.joda.time.DateTimeZone:640	0 102.0 0.0
org.joda.time.DateTimeZone:641	0 102.0 0.0
org.joda.time.DateTimeZone:643	0 102.0 0.0
org.joda.time.DateTimeZone:644	0 102.0 0.0
org.joda.time.DateTimeZone:645	0 102.0 0.0
org.joda.time.DateTimeZone:646	0 102.0 0.0
org.joda.time.DateTimeZone:647	0 102.0 0.0
org.joda.time.DateTimeZone:648	0 102.0 0.0
org.joda.time.DateTimeZone:214	0 29.0 0.0
org.joda.time.DateTimeZone:215	0 29.0 0.0
org.joda.time.DateTimeZone:216	0 29.0 0.0
org.joda.time.DateTimeZone:219	0 29.0 0.0
org.joda.time.DateTimeZone:220	0 29.0 0.0
org.joda.time.DateTimeZone:604	0 31.0 0.0
org.joda.time.DateTimeZone:618	0 31.0 0.0
org.joda.time.DateTimeZone:670	0 31.0 0.0
org.joda.time.DateTimeZone:671	0 31.0 0.0
org.joda.time.DateTimeZone:675	0 31.0 0.0
org.joda.time.DateTimeZone:982	0 29.0 0.0
org.joda.time.DateTimeZone:237	0 60.0 0.0
org.joda.time.DateTimeZone:254	0 62.0 0.0
org.joda.time.DateTimeZone:257	0 62.0 0.0
org.joda.time.DateTimeZone:260	0 62.0 0.0
org.joda.time.DateTimeZone:262	0 62.0 0.0
org.joda.time.DateTimeZone:263	0 62.0 0.0
org.joda.time.DateTimeZone:264	0 6.0 0.0
org.joda.time.DateTimeZone:268	0 62.0 0.0
org.joda.time.DateTimeZone:271	0 62.0 0.0
org.joda.time.DateTimeZone:272	0 62.0 0.0
org.joda.time.DateTimeZone:635	0 13.0 0.0
org.joda.time.DateTimeZone:636	0 13.0 0.0
org.joda.time.DateTimeZone:266	0 58.0 0.0
org.joda.time.DateTimeZone:350	0 7.0 0.0
org.joda.time.DateTimeZone:1258	0 3.0 0.0
org.joda.time.DateTimeZone:1167	0 3.0 0.0
org.joda.time.DateTimeZone:1168	0 3.0 0.0
org.joda.time.DateTimeZone:1169	0 3.0 0.0
org.joda.time.DateTimeZone:1170	0 3.0 0.0
org.joda.time.DateTimeZone:1171	0 3.0 0.0
org.joda.time.DateTimeZone:1172	0 1.0 0.0
org.joda.time.DateTimeZone:486	0 3.0 0.0
org.joda.time.DateTimeZone:500	0 1.0 0.0
org.joda.time.DateTimeZone:501	0 1.0 0.0
org.joda.time.DateTimeZone:504	0 1.0 0.0
org.joda.time.DateTimeZone:505	0 1.0 0.0
org.joda.time.DateTimeZone:534	0 1.0 0.0
org.joda.time.DateTimeZone:535	0 1.0 0.0
org.joda.time.DateTimeZone:536	0 1.0 0.0
org.joda.time.DateTimeZone:537	0 1.0 0.0
org.joda.time.DateTimeZone:538	0 1.0 0.0
org.joda.time.DateTimeZone:729	0 1.0 0.0
org.joda.time.DateTimeZone:744	0 2.0 0.0
org.joda.time.DateTimeZone:745	0 1.0 0.0
org.joda.time.DateTimeZone:747	0 2.0 0.0
org.joda.time.DateTimeZone:748	0 2.0 0.0
org.joda.time.DateTimeZone:751	0 1.0 0.0
org.joda.time.DateTimeZone:752	0 1.0 0.0
org.joda.time.DateTimeZone:755	0 1.0 0.0
org.joda.time.DateTimeZone:769	0 5.0 0.0
org.joda.time.DateTimeZone:784	0 6.0 0.0
org.joda.time.DateTimeZone:785	0 5.0 0.0
org.joda.time.DateTimeZone:787	0 6.0 0.0
org.joda.time.DateTimeZone:788	0 6.0 0.0
org.joda.time.DateTimeZone:791	0 5.0 0.0
org.joda.time.DateTimeZone:792	0 5.0 0.0
org.joda.time.DateTimeZone:795	0 5.0 0.0
org.joda.time.DateTimeZone:844	0 4.0 0.0
org.joda.time.DateTimeZone:302	0 7.0 0.0
org.joda.time.DateTimeZone:305	0 7.0 0.0
org.joda.time.DateTimeZone:306	0 7.0 0.0
org.joda.time.DateTimeZone:311	0 7.0 0.0
org.joda.time.DateTimeZone:312	0 7.0 0.0
org.joda.time.DateTimeZone:313	0 7.0 0.0
org.joda.time.DateTimeZone:316	0 7.0 0.0
org.joda.time.DateTimeZone:317	0 6.0 0.0
org.joda.time.DateTimeZone:319	0 7.0 0.0
org.joda.time.DateTimeZone:320	0 6.0 0.0
org.joda.time.DateTimeZone:324	0 3.0 0.0
org.joda.time.DateTimeZone:325	0 3.0 0.0
org.joda.time.DateTimeZone:326	0 3.0 0.0
org.joda.time.DateTimeZone:337	0 1.0 0.0
org.joda.time.DateTimeZone:559	0 7.0 0.0
org.joda.time.DateTimeZone:560	0 7.0 0.0
org.joda.time.DateTimeZone:562	0 7.0 0.0
org.joda.time.DateTimeZone:563	0 7.0 0.0
org.joda.time.DateTimeZone:564	0 7.0 0.0
org.joda.time.DateTimeZone:565	0 7.0 0.0
org.joda.time.DateTimeZone:566	0 7.0 0.0
org.joda.time.DateTimeZone:567	0 7.0 0.0
org.joda.time.DateTimeZone:568	0 7.0 0.0
org.joda.time.DateTimeZone:569	0 7.0 0.0
org.joda.time.DateTimeZone:570	0 7.0 0.0
org.joda.time.DateTimeZone:571	0 7.0 0.0
org.joda.time.DateTimeZone:572	0 7.0 0.0
org.joda.time.DateTimeZone:573	0 7.0 0.0
org.joda.time.DateTimeZone:574	0 7.0 0.0
org.joda.time.DateTimeZone:575	0 7.0 0.0
org.joda.time.DateTimeZone:576	0 7.0 0.0
org.joda.time.DateTimeZone:577	0 7.0 0.0
org.joda.time.DateTimeZone:578	0 7.0 0.0
org.joda.time.DateTimeZone:579	0 7.0 0.0
org.joda.time.DateTimeZone:580	0 7.0 0.0
org.joda.time.DateTimeZone:581	0 7.0 0.0
org.joda.time.DateTimeZone:582	0 7.0 0.0
org.joda.time.DateTimeZone:583	0 7.0 0.0
org.joda.time.DateTimeZone:584	0 7.0 0.0
org.joda.time.DateTimeZone:585	0 7.0 0.0
org.joda.time.DateTimeZone:586	0 7.0 0.0
org.joda.time.DateTimeZone:587	0 7.0 0.0
org.joda.time.DateTimeZone:588	0 7.0 0.0
org.joda.time.DateTimeZone:589	0 7.0 0.0
org.joda.time.DateTimeZone:590	0 7.0 0.0
org.joda.time.DateTimeZone:591	0 7.0 0.0
org.joda.time.DateTimeZone:592	0 7.0 0.0
org.joda.time.DateTimeZone:593	0 7.0 0.0
org.joda.time.DateTimeZone:594	0 7.0 0.0
org.joda.time.DateTimeZone:595	0 7.0 0.0
org.joda.time.DateTimeZone:596	0 7.0 0.0
org.joda.time.DateTimeZone:598	0 7.0 0.0
org.joda.time.DateTimeZone:208	0 7.0 0.0
org.joda.time.DateTimeZone:314	0 2.0 0.0
org.joda.time.DateTimeZone:205	0 1.0 0.0
org.joda.time.DateTimeZone:217	0 1.0 0.0
org.joda.time.DateTimeZone:223	0 1.0 0.0
org.joda.time.DateTimeZone:651	0 2.0 0.0
org.joda.time.DateTimeZone:652	0 2.0 0.0
org.joda.time.DateTimeZone:653	0 2.0 0.0
org.joda.time.DateTimeZone:654	0 2.0 0.0
org.joda.time.DateTimeZone:655	0 2.0 0.0
org.joda.time.DateTimeZone:656	0 1.0 0.0
org.joda.time.DateTimeZone:255	0 2.0 0.0
org.joda.time.DateTimeZone:269	0 2.0 0.0
org.joda.time.DateTimeZone:270	0 2.0 0.0
org.joda.time.DateTimeZone:984	0 14.0 0.0
org.joda.time.DateTimeZone:985	0 14.0 0.0
org.joda.time.DateTimeZone:988	0 14.0 0.0
org.joda.time.DateTimeZone:989	0 14.0 0.0
org.joda.time.DateTimeZone:992	0 14.0 0.0
org.joda.time.DateTimeZone:994	0 13.0 0.0
org.joda.time.DateTimeZone:1003	0 13.0 0.0
org.joda.time.DateTimeZone:1145	0 2.0 0.0
org.joda.time.DateTimeZone:1149	0 2.0 0.0
org.joda.time.DateTimeZone:1150	0 2.0 0.0
org.joda.time.DateTimeZone:1151	0 2.0 0.0
org.joda.time.DateTimeZone:1152	0 2.0 0.0
org.joda.time.DateTimeZone:906	0 9.0 0.0
org.joda.time.DateTimeZone:327	0 2.0 0.0
org.joda.time.DateTimeZone:328	0 2.0 0.0
org.joda.time.DateTimeZone:329	0 2.0 0.0
org.joda.time.DateTimeZone:332	0 2.0 0.0
org.joda.time.DateTimeZone:333	0 2.0 0.0
org.joda.time.DateTimeZone:1029	0 1.0 0.0
org.joda.time.DateTimeZone:659	0 1.0 0.0
org.joda.time.DateTimeZone:660	0 1.0 0.0
org.joda.time.DateTimeZone:661	0 1.0 0.0
org.joda.time.DateTimeZone:258	0 1.0 0.0
org.joda.time.DateTimeZone:1176	0 2.0 0.0
org.joda.time.DateTimeZone:1177	0 2.0 0.0
org.joda.time.DateTimeZone:1178	0 2.0 0.0
org.joda.time.DateTimeZone:1179	0 2.0 0.0
org.joda.time.DateTimeZone:1180	0 2.0 0.0
org.joda.time.DateTimeZone:1181	0 2.0 0.0
org.joda.time.DateTimeZone:1185	0 2.0 0.0
org.joda.time.DateTimeZone:1186	0 2.0 0.0
org.joda.time.DateTimeZone:1188	0 2.0 0.0
org.joda.time.DateTimeZone:1191	0 2.0 0.0
org.joda.time.DateTimeZone:749	0 1.0 0.0
org.joda.time.DateTimeZone:179	0.0 1.0 0.0
org.joda.time.DateTimeZone:303	0 1.0 0.0
org.joda.time.DateTimeZone:307	0 1.0 0.0
org.joda.time.DateTimeZone:330	0 1.0 0.0
org.joda.time.DateTimeZone:387	0 1.0 0.0
org.joda.time.DateTimeZone:401	0 1.0 0.0
org.joda.time.DateTimeZone:402	0 1.0 0.0
org.joda.time.DateTimeZone:405	0 1.0 0.0
org.joda.time.DateTimeZone:406	0 1.0 0.0
org.joda.time.DateTimeZone:420	0 1.0 0.0
org.joda.time.DateTimeZone:424	0 1.0 0.0
org.joda.time.DateTimeZone:427	0 1.0 0.0
org.joda.time.DateTimeZone:450	0 1.0 0.0
org.joda.time.DateTimeZone:451	0 1.0 0.0
org.joda.time.DateTimeZone:452	0 1.0 0.0
org.joda.time.DateTimeZone:453	0 1.0 0.0
org.joda.time.DateTimeZone:454	0 1.0 0.0
org.joda.time.DateTimeZone:813	0 2.0 0.0
org.joda.time.DateTimeZone:814	0 2.0 0.0
org.joda.time.DateTimeZone:816	0 2.0 0.0
org.joda.time.DateTimeZone:691	0 1.0 0.0
org.joda.time.DateTimeZone:789	0 1.0 0.0
org.joda.time.DateTimeZone:606	0 31.0 0.0
org.joda.time.DateTimeZone:609	0 31.0 0.0
org.joda.time.DateTimeZone:1284	0 27.0 0.0
org.joda.time.DateTimeZone:1285	0 27.0 0.0
org.joda.time.DateTimeZone:1286	0 27.0 0.0
org.joda.time.DateTimeZone:1289	0 27.0 0.0
org.joda.time.DateTimeZone:1290	0 27.0 0.0
org.joda.time.DateTimeZone:1293	0 27.0 0.0
org.joda.time.DateTimeZone:1294	0 27.0 0.0
org.joda.time.DateTimeZone:1297	0 27.0 0.0
org.joda.time.field.SkipDateTimeField:88	0 39.0 0.0
org.joda.time.field.SkipDateTimeField:89	0 39.0 0.0
org.joda.time.field.SkipDateTimeField:96	0 37.0 0.0
org.joda.time.field.SkipDateTimeField:90	0 2.0 0.0
org.joda.time.field.SkipDateTimeField:91	0 2.0 0.0
org.joda.time.field.SkipUndoDateTimeField:79	0 10.0 0.0
org.joda.time.field.SkipUndoDateTimeField:80	0 10.0 0.0
org.joda.time.field.SkipUndoDateTimeField:83	0 10.0 0.0
org.joda.time.field.SkipUndoDateTimeField:81	0 2.0 0.0
org.joda.time.chrono.JulianChronology:104	0 132.0 0.0
org.joda.time.chrono.JulianChronology:145	0 195.0 0.0
org.joda.time.chrono.JulianChronology:146	0 195.0 0.0
org.joda.time.chrono.JulianChronology:185	0 195.0 0.0
org.joda.time.chrono.JulianChronology:95	0 145.0 0.0
org.joda.time.chrono.JulianChronology:226	0 14.0 0.0
org.joda.time.chrono.JulianChronology:228	0 14.0 0.0
org.joda.time.chrono.JulianChronology:229	0 14.0 0.0
org.joda.time.chrono.JulianChronology:169	0 5.0 0.0
org.joda.time.chrono.JulianChronology:170	0 5.0 0.0
org.joda.time.chrono.JulianChronology:171	0 5.0 0.0
org.joda.time.chrono.JulianChronology:172	0 5.0 0.0
org.joda.time.chrono.JulianChronology:137	0 3.0 0.0
org.joda.time.chrono.JulianChronology:138	0 3.0 0.0
org.joda.time.chrono.JulianChronology:195	0 1.0 0.0
org.joda.time.chrono.JulianChronology:196	0 1.0 0.0
org.joda.time.chrono.JulianChronology:198	0 1.0 0.0
org.joda.time.chrono.JulianChronology:199	0 1.0 0.0
org.joda.time.chrono.JulianChronology:201	0 1.0 0.0
org.joda.time.chrono.JulianChronology:126	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:100	0 30.0 0.0
org.joda.time.field.OffsetDateTimeField:191	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:187	0 8.0 0.0
org.joda.time.field.OffsetDateTimeField:207	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:216	0 3.0 0.0
org.joda.time.field.OffsetDateTimeField:195	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:112	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:113	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:114	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:203	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:199	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:76	0 2.0 0.0
org.joda.time.field.OffsetDateTimeField:161	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:157	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:126	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:127	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:128	0 1.0 0.0
org.joda.time.field.OffsetDateTimeField:140	0 1.0 0.0
org.joda.time.field.DecoratedDateTimeField:94	0 129.0 0.0
org.joda.time.field.DecoratedDateTimeField:98	0 129.0 0.0
org.joda.time.field.DecoratedDateTimeField:74	0 29.0 0.0
org.joda.time.field.DecoratedDateTimeField:78	0 30.0 0.0
