org.joda.time.tz.DateTimeZoneBuilder:552	3.0 8.0 0.5222329678670935
org.joda.time.format.DateTimeFormatter:129	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:130	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:131	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:132	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:133	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:134	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:135	0 434.0 0.0
org.joda.time.format.DateTimeFormatter:187	0 80.0 0.0
org.joda.time.format.DateTimeFormatter:190	0 80.0 0.0
org.joda.time.format.DateTimeFormatter:201	0 80.0 0.0
org.joda.time.format.DateTimeFormatter:298	0 236.0 0.0
org.joda.time.format.DateTimeFormatter:318	0 251.0 0.0
org.joda.time.format.DateTimeFormatter:321	0 251.0 0.0
org.joda.time.format.DateTimeFormatter:834	0 105.0 0.0
org.joda.time.format.DateTimeFormatter:836	0 105.0 0.0
org.joda.time.format.DateTimeFormatter:837	0 105.0 0.0
org.joda.time.format.DateTimeFormatter:838	0 105.0 0.0
org.joda.time.format.DateTimeFormatter:839	0 105.0 0.0
org.joda.time.format.DateTimeFormatter:840	0 99.0 0.0
org.joda.time.format.DateTimeFormatter:841	0 99.0 0.0
org.joda.time.format.DateTimeFormatter:842	0 99.0 0.0
org.joda.time.format.DateTimeFormatter:847	0 99.0 0.0
org.joda.time.format.DateTimeFormatter:900	0 317.0 0.0
org.joda.time.format.DateTimeFormatter:901	0 317.0 0.0
org.joda.time.format.DateTimeFormatter:904	0 317.0 0.0
org.joda.time.format.DateTimeFormatter:920	0 108.0 0.0
org.joda.time.format.DateTimeFormatter:531	0 120.0 0.0
org.joda.time.format.DateTimeFormatter:532	0 120.0 0.0
org.joda.time.format.DateTimeFormatter:535	0 120.0 0.0
org.joda.time.format.DateTimeFormatter:536	0 120.0 0.0
org.joda.time.format.DateTimeFormatter:610	0 119.0 0.0
org.joda.time.format.DateTimeFormatter:611	0 119.0 0.0
org.joda.time.format.DateTimeFormatter:612	0 119.0 0.0
org.joda.time.format.DateTimeFormatter:255	0 220.0 0.0
org.joda.time.format.DateTimeFormatter:256	0 35.0 0.0
org.joda.time.format.DateTimeFormatter:729	0 220.0 0.0
org.joda.time.format.DateTimeFormatter:731	0 220.0 0.0
org.joda.time.format.DateTimeFormatter:732	0 220.0 0.0
org.joda.time.format.DateTimeFormatter:733	0 220.0 0.0
org.joda.time.format.DateTimeFormatter:734	0 220.0 0.0
org.joda.time.format.DateTimeFormatter:735	0 182.0 0.0
org.joda.time.format.DateTimeFormatter:736	0 152.0 0.0
org.joda.time.format.DateTimeFormatter:258	0 191.0 0.0
org.joda.time.format.DateTimeFormatter:331	0 84.0 0.0
org.joda.time.format.DateTimeFormatter:917	0 190.0 0.0
org.joda.time.format.DateTimeFormatter:741	0 81.0 0.0
org.joda.time.format.DateTimeFormatter:739	0 49.0 0.0
org.joda.time.format.DateTimeFormatter:777	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:795	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:797	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:798	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:799	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:800	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:801	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:802	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:803	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:804	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:805	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:806	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:808	0 25.0 0.0
org.joda.time.format.DateTimeFormatter:494	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:495	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:533	0 2.0 0.0
org.joda.time.format.DateTimeFormatter:188	0 13.0 0.0
org.joda.time.format.DateTimeFormatter:759	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:850	0 11.0 0.0
org.joda.time.format.DateTimeFormatter:852	0 13.0 0.0
org.joda.time.format.DateTimeFormatter:220	0 10.0 0.0
org.joda.time.format.DateTimeFormatter:221	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:223	0 10.0 0.0
org.joda.time.format.DateTimeFormatter:234	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:144	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:162	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:595	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:596	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:597	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:657	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:902	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:435	0 3.0 0.0
org.joda.time.format.DateTimeFormatter:693	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:694	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:698	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:699	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:700	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:701	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:703	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:705	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:706	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:707	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:712	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:713	0 8.0 0.0
org.joda.time.format.DateTimeFormatter:843	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:844	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:845	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:319	0 12.0 0.0
org.joda.time.format.DateTimeFormatter:873	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:875	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:876	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:877	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:878	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:879	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:880	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:881	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:886	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:365	0 7.0 0.0
org.joda.time.format.DateTimeFormatter:368	0 7.0 0.0
org.joda.time.format.DateTimeFormatter:402	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:882	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:883	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:884	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:708	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:709	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:710	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:366	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:412	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:268	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:889	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:891	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:695	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:482	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:483	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:517	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:518	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:566	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:567	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:469	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:470	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:471	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:472	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:505	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:506	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:548	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:549	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:550	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:552	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:553	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:633	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:634	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:637	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:638	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:639	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:640	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:646	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:647	0 1.0 0.0
org.joda.time.DateTimeFieldType:377	0 287.0 0.0
org.joda.time.DateTimeFieldType:418	0 32.0 0.0
org.joda.time.DateTimeFieldType:40	0 30.0 0.0
org.joda.time.DateTimeFieldType:409	0 23.0 0.0
org.joda.time.DateTimeFieldType:487	0 83.0 0.0
org.joda.time.DateTimeFieldType:495	0 11.0 0.0
org.joda.time.DateTimeFieldType:475	0 139.0 0.0
org.joda.time.DateTimeFieldType:483	0 151.0 0.0
org.joda.time.DateTimeFieldType:485	0 51.0 0.0
org.joda.time.DateTimeFieldType:509	0 196.0 0.0
org.joda.time.DateTimeFieldType:465	0 21.0 0.0
org.joda.time.DateTimeFieldType:467	0 13.0 0.0
org.joda.time.DateTimeFieldType:469	0 16.0 0.0
org.joda.time.DateTimeFieldType:471	0 10.0 0.0
org.joda.time.DateTimeFieldType:491	0 11.0 0.0
org.joda.time.DateTimeFieldType:507	0 41.0 0.0
org.joda.time.DateTimeFieldType:522	0 30.0 0.0
org.joda.time.DateTimeFieldType:532	0 2.0 0.0
org.joda.time.DateTimeFieldType:489	0 29.0 0.0
org.joda.time.DateTimeFieldType:562	0 1.0 0.0
org.joda.time.DateTimeFieldType:493	0 19.0 0.0
org.joda.time.DateTimeFieldType:499	0 13.0 0.0
org.joda.time.DateTimeFieldType:528	0 1.0 0.0
org.joda.time.DateTimeFieldType:536	0 2.0 0.0
org.joda.time.DateTimeFieldType:530	0 1.0 0.0
org.joda.time.DateTimeFieldType:481	0 3.0 0.0
org.joda.time.DateTimeFieldType:540	0 1.0 0.0
org.joda.time.DateTimeFieldType:534	0 2.0 0.0
org.joda.time.DateTimeFieldType:556	0 5.0 0.0
org.joda.time.DateTimeFieldType:542	0 1.0 0.0
org.joda.time.DateTimeFieldType:526	0 1.0 0.0
org.joda.time.DateTimeFieldType:554	0 2.0 0.0
org.joda.time.DateTimeFieldType:558	0 1.0 0.0
org.joda.time.DateTimeFieldType:550	0 1.0 0.0
org.joda.time.DateTimeFieldType:524	0 1.0 0.0
org.joda.time.DateTimeFieldType:538	0 1.0 0.0
org.joda.time.DateTimeFieldType:544	0 1.0 0.0
org.joda.time.DateTimeFieldType:564	0 1.0 0.0
org.joda.time.DateTimeFieldType:548	0 1.0 0.0
org.joda.time.DateTimeFieldType:566	0 1.0 0.0
org.joda.time.DateTimeFieldType:546	0 1.0 0.0
org.joda.time.DateTimeFieldType:552	0 1.0 0.0
org.joda.time.DateTimeFieldType:560	0 2.0 0.0
org.joda.time.DateTimeFieldType:568	0 1.0 0.0
org.joda.time.DateTimeUtils:68	0 2716.0 0.0
org.joda.time.DateTimeUtils:69	0 2716.0 0.0
org.joda.time.DateTimeUtils:70	0 2716.0 0.0
org.joda.time.DateTimeUtils:82	0 2714.0 0.0
org.joda.time.DateTimeUtils:83	0 2714.0 0.0
org.joda.time.DateTimeUtils:84	0 2714.0 0.0
org.joda.time.DateTimeUtils:129	0 2716.0 0.0
org.joda.time.DateTimeUtils:130	0 2716.0 0.0
org.joda.time.DateTimeUtils:133	0 2716.0 0.0
org.joda.time.DateTimeUtils:253	0 1425.0 0.0
org.joda.time.DateTimeUtils:365	0 92.0 0.0
org.joda.time.DateTimeUtils:366	0 92.0 0.0
org.joda.time.DateTimeUtils:269	0 967.0 0.0
org.joda.time.DateTimeUtils:272	0 966.0 0.0
org.joda.time.DateTimeUtils:56	0 378.0 0.0
org.joda.time.DateTimeUtils:286	0 552.0 0.0
org.joda.time.DateTimeUtils:287	0 461.0 0.0
org.joda.time.DateTimeUtils:289	0 406.0 0.0
org.joda.time.DateTimeUtils:303	0 58.0 0.0
org.joda.time.DateTimeUtils:306	0 37.0 0.0
org.joda.time.DateTimeUtils:334	0 32.0 0.0
org.joda.time.DateTimeUtils:335	0 2.0 0.0
org.joda.time.DateTimeUtils:337	0 32.0 0.0
org.joda.time.DateTimeUtils:338	0 32.0 0.0
org.joda.time.DateTimeUtils:339	0 32.0 0.0
org.joda.time.DateTimeUtils:340	0 32.0 0.0
org.joda.time.DateTimeUtils:341	0 32.0 0.0
org.joda.time.DateTimeUtils:342	0 5.0 0.0
org.joda.time.DateTimeUtils:345	0 32.0 0.0
org.joda.time.DateTimeUtils:347	0 30.0 0.0
org.joda.time.DateTimeUtils:147	0 58.0 0.0
org.joda.time.DateTimeUtils:187	0 25.0 0.0
org.joda.time.DateTimeUtils:188	0 25.0 0.0
org.joda.time.DateTimeUtils:189	0 21.0 0.0
org.joda.time.DateTimeUtils:193	0 25.0 0.0
org.joda.time.DateTimeUtils:196	0 25.0 0.0
org.joda.time.DateTimeUtils:211	0 2.0 0.0
org.joda.time.DateTimeUtils:212	0 1.0 0.0
org.joda.time.DateTimeUtils:214	0 2.0 0.0
org.joda.time.DateTimeUtils:215	0 2.0 0.0
org.joda.time.DateTimeUtils:216	0 1.0 0.0
org.joda.time.DateTimeUtils:218	0 2.0 0.0
org.joda.time.DateTimeUtils:165	0 30.0 0.0
org.joda.time.DateTimeUtils:190	0 5.0 0.0
org.joda.time.DateTimeUtils:191	0 5.0 0.0
org.joda.time.DateTimeUtils:116	0 2.0 0.0
org.joda.time.DateTimeUtils:117	0 1.0 0.0
org.joda.time.DateTimeUtils:234	0 12.0 0.0
org.joda.time.DateTimeUtils:238	0 12.0 0.0
org.joda.time.DateTimeUtils:270	0 27.0 0.0
org.joda.time.DateTimeUtils:304	0 22.0 0.0
org.joda.time.DateTimeUtils:235	0 3.0 0.0
org.joda.time.DateTimeUtils:236	0 3.0 0.0
org.joda.time.DateTimeUtils:97	0 1.0 0.0
org.joda.time.DateTimeUtils:98	0 1.0 0.0
org.joda.time.DateTimeUtils:101	0 1.0 0.0
org.joda.time.DateTimeUtils:103	0 1.0 0.0
org.joda.time.DateTimeUtils:43	0 1.0 0.0
org.joda.time.DateTimeUtils:44	0 1.0 0.0
org.joda.time.DateTimeUtils:169	0 1.0 0.0
org.joda.time.DateTimeUtils:194	0 1.0 0.0
org.joda.time.DateTimeUtils:119	0 1.0 0.0
org.joda.time.DateTimeUtils:120	0 1.0 0.0
org.joda.time.DateTimeUtils:121	0 1.0 0.0
org.joda.time.DateTimeUtils:414	0 2714.0 0.0
org.joda.time.DateTimeUtils:415	0 2714.0 0.0
org.joda.time.DateTimeUtils:416	0 2714.0 0.0
org.joda.time.DateTimeUtils:423	0 309.0 0.0
org.joda.time.DateTimeUtils:438	0 1.0 0.0
org.joda.time.DateTimeUtils:439	0 1.0 0.0
org.joda.time.DateTimeUtils:440	0 1.0 0.0
org.joda.time.DateTimeUtils:447	0 1.0 0.0
org.joda.time.DateTimeUtils:399	0 69.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:333	0 286.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:338	0 288.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:343	0 190.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:344	0 190.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:345	0 190.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:350	0 7.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:151	0 50.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:152	0 50.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:153	0 50.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:59	0 28.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:139	0 13.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:237	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:241	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:242	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:243	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:244	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:246	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:250	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:252	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:254	0 7.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:256	0 7.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:260	0 5.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:265	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:267	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:270	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:271	0 12.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:274	0 76.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:300	0 12.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:238	0 7.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:206	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:209	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:210	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:211	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:212	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:214	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:215	0 11.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:314	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:315	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:316	0 5.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:318	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:323	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:93	0 9.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:117	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:118	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:119	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:121	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:124	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:126	0 23.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:232	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:207	0 1.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:122	0 2.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:127	0 2.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:123	0 209.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:115	0 1593.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:127	0 952.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:128	0 952.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:129	0 952.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:131	0 951.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:133	0 952.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:137	0 8.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:88	0 81.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:91	0 77.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:50	0 28.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:59	0 18.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:89	0 6.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:67	0 31.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:99	0 11.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:71	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:72	0 3.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:75	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:76	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:78	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:103	0 6.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:104	0 3.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:106	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:94	0 116.0 0.0
org.joda.time.field.BaseDateTimeField:168	0 113.0 0.0
org.joda.time.field.BaseDateTimeField:618	0 58.0 0.0
org.joda.time.field.BaseDateTimeField:619	0 57.0 0.0
org.joda.time.field.BaseDateTimeField:758	0 584.0 0.0
org.joda.time.field.BaseDateTimeField:772	0 584.0 0.0
org.joda.time.field.BaseDateTimeField:804	0 580.0 0.0
org.joda.time.field.BaseDateTimeField:818	0 579.0 0.0
org.joda.time.field.BaseDateTimeField:153	0 102.0 0.0
org.joda.time.field.BaseDateTimeField:195	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:227	0 93.0 0.0
org.joda.time.field.BaseDateTimeField:298	0 47.0 0.0
org.joda.time.field.BaseDateTimeField:304	0 47.0 0.0
org.joda.time.field.BaseDateTimeField:306	0 47.0 0.0
org.joda.time.field.BaseDateTimeField:307	0 35.0 0.0
org.joda.time.field.BaseDateTimeField:308	0 35.0 0.0
org.joda.time.field.BaseDateTimeField:309	0 35.0 0.0
org.joda.time.field.BaseDateTimeField:310	0 33.0 0.0
org.joda.time.field.BaseDateTimeField:311	0 33.0 0.0
org.joda.time.field.BaseDateTimeField:327	0 45.0 0.0
org.joda.time.field.BaseDateTimeField:348	0 44.0 0.0
org.joda.time.field.BaseDateTimeField:585	0 136.0 0.0
org.joda.time.field.BaseDateTimeField:586	0 136.0 0.0
org.joda.time.field.BaseDateTimeField:589	0 136.0 0.0
org.joda.time.field.BaseDateTimeField:590	0 109.0 0.0
org.joda.time.field.BaseDateTimeField:591	0 109.0 0.0
org.joda.time.field.BaseDateTimeField:594	0 109.0 0.0
org.joda.time.field.BaseDateTimeField:598	0 136.0 0.0
org.joda.time.field.BaseDateTimeField:792	0 1027.0 0.0
org.joda.time.field.BaseDateTimeField:886	0 960.0 0.0
org.joda.time.field.BaseDateTimeField:887	0 960.0 0.0
org.joda.time.field.BaseDateTimeField:888	0 960.0 0.0
org.joda.time.field.BaseDateTimeField:890	0 960.0 0.0
org.joda.time.field.BaseDateTimeField:927	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:928	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:930	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:931	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:933	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:935	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:937	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:62	0 99.0 0.0
org.joda.time.field.BaseDateTimeField:829	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:830	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:831	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:833	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:835	0 32.0 0.0
org.joda.time.field.BaseDateTimeField:839	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:850	0 67.0 0.0
org.joda.time.field.BaseDateTimeField:328	0 28.0 0.0
org.joda.time.field.BaseDateTimeField:329	0 28.0 0.0
org.joda.time.field.BaseDateTimeField:330	0 28.0 0.0
org.joda.time.field.BaseDateTimeField:331	0 27.0 0.0
org.joda.time.field.BaseDateTimeField:332	0 27.0 0.0
org.joda.time.field.BaseDateTimeField:495	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:496	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:498	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:668	0 47.0 0.0
org.joda.time.field.BaseDateTimeField:121	0 22.0 0.0
org.joda.time.field.BaseDateTimeField:834	0 38.0 0.0
org.joda.time.field.BaseDateTimeField:461	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:462	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:464	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:746	0 66.0 0.0
org.joda.time.field.BaseDateTimeField:704	0 21.0 0.0
org.joda.time.field.BaseDateTimeField:716	0 21.0 0.0
org.joda.time.field.BaseDateTimeField:52	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:267	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:180	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:903	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:904	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:906	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:907	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:909	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:911	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:913	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:955	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:956	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:958	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:959	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:961	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:963	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:964	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:966	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:970	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:971	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:973	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:592	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:654	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:655	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:836	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:522	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:379	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:385	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:387	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:388	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:389	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:390	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:394	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:395	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:396	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:397	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:398	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:400	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:402	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:406	0 7.0 0.0
