org.joda.time.Partial:224	1.0 1.0 0.7071067811865475
org.joda.time.chrono.AssembledChronology:390	0 16.0 0.0
org.joda.time.chrono.AssembledChronology:391	0 16.0 0.0
org.joda.time.chrono.AssembledChronology:122	0 20.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:244	0 7.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:50	0 28.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:136	0 16.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:181	0 18.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:97	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:101	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:102	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:104	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:105	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:108	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:112	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:113	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:116	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:183	0 4.0 0.0
org.joda.time.chrono.JulianChronology:104	0 132.0 0.0
org.joda.time.chrono.JulianChronology:145	0 195.0 0.0
org.joda.time.chrono.JulianChronology:146	0 195.0 0.0
org.joda.time.chrono.JulianChronology:185	0 195.0 0.0
org.joda.time.chrono.JulianChronology:95	0 146.0 0.0
org.joda.time.chrono.JulianChronology:226	0 18.0 0.0
org.joda.time.chrono.JulianChronology:228	0 18.0 0.0
org.joda.time.chrono.JulianChronology:229	0 18.0 0.0
org.joda.time.chrono.JulianChronology:169	0 5.0 0.0
org.joda.time.chrono.JulianChronology:170	0 5.0 0.0
org.joda.time.chrono.JulianChronology:171	0 5.0 0.0
org.joda.time.chrono.JulianChronology:172	0 5.0 0.0
org.joda.time.chrono.JulianChronology:137	0 3.0 0.0
org.joda.time.chrono.JulianChronology:138	0 3.0 0.0
org.joda.time.chrono.JulianChronology:195	0 1.0 0.0
org.joda.time.chrono.JulianChronology:196	0 1.0 0.0
org.joda.time.chrono.JulianChronology:198	0 1.0 0.0
org.joda.time.chrono.JulianChronology:199	0 1.0 0.0
org.joda.time.chrono.JulianChronology:201	0 1.0 0.0
org.joda.time.chrono.JulianChronology:126	0 1.0 0.0
org.joda.time.chrono.BasicChronology:379	0 303.0 0.0
org.joda.time.chrono.BasicChronology:380	0 303.0 0.0
org.joda.time.chrono.BasicChronology:381	0 303.0 0.0
org.joda.time.chrono.BasicChronology:573	0 195.0 0.0
org.joda.time.chrono.BasicChronology:144	0 335.0 0.0
org.joda.time.chrono.BasicChronology:154	0 40.0 0.0
org.joda.time.chrono.BasicChronology:197	0 167.0 0.0
org.joda.time.chrono.BasicChronology:198	0 154.0 0.0
org.joda.time.chrono.BasicChronology:200	0 16.0 0.0
org.joda.time.chrono.BasicChronology:205	0 16.0 0.0
org.joda.time.chrono.BasicChronology:215	0 26.0 0.0
org.joda.time.chrono.BasicChronology:485	0 153.0 0.0
org.joda.time.chrono.BasicChronology:543	0 954.0 0.0
org.joda.time.chrono.BasicChronology:552	0 954.0 0.0
org.joda.time.chrono.BasicChronology:356	0 94.0 0.0
org.joda.time.chrono.BasicChronology:583	0 133.0 0.0
org.joda.time.chrono.BasicChronology:584	0 133.0 0.0
org.joda.time.chrono.BasicChronology:585	0 133.0 0.0
org.joda.time.chrono.BasicChronology:315	0 51.0 0.0
org.joda.time.chrono.BasicChronology:168	0 81.0 0.0
org.joda.time.chrono.BasicChronology:598	0 19.0 0.0
org.joda.time.chrono.BasicChronology:423	0 19.0 0.0
org.joda.time.chrono.BasicChronology:418	0 15.0 0.0
org.joda.time.chrono.BasicChronology:505	0 68.0 0.0
org.joda.time.chrono.BasicChronology:506	0 23.0 0.0
org.joda.time.chrono.BasicChronology:508	0 60.0 0.0
org.joda.time.chrono.BasicChronology:526	0 23.0 0.0
org.joda.time.chrono.BasicChronology:530	0 14.0 0.0
org.joda.time.chrono.BasicChronology:325	0 12.0 0.0
org.joda.time.chrono.BasicChronology:226	0 6.0 0.0
org.joda.time.chrono.BasicChronology:227	0 6.0 0.0
org.joda.time.chrono.BasicChronology:228	0 6.0 0.0
org.joda.time.chrono.BasicChronology:229	0 6.0 0.0
org.joda.time.chrono.BasicChronology:230	0 6.0 0.0
org.joda.time.chrono.BasicChronology:232	0 6.0 0.0
org.joda.time.chrono.BasicChronology:233	0 6.0 0.0
org.joda.time.chrono.BasicChronology:234	0 6.0 0.0
org.joda.time.chrono.BasicChronology:235	0 6.0 0.0
org.joda.time.chrono.BasicChronology:236	0 6.0 0.0
org.joda.time.chrono.BasicChronology:238	0 6.0 0.0
org.joda.time.chrono.BasicChronology:242	0 6.0 0.0
org.joda.time.chrono.BasicChronology:243	0 6.0 0.0
org.joda.time.chrono.BasicChronology:239	0 2.0 0.0
org.joda.time.chrono.BasicChronology:240	0 2.0 0.0
org.joda.time.chrono.BasicChronology:763	0 10.0 0.0
org.joda.time.chrono.BasicChronology:767	0 3.0 0.0
org.joda.time.chrono.BasicChronology:771	0 2.0 0.0
org.joda.time.chrono.GregorianChronology:171	0 1110.0 0.0
org.joda.time.chrono.GregorianChronology:131	0 477.0 0.0
org.joda.time.chrono.GregorianChronology:132	0 477.0 0.0
org.joda.time.chrono.GregorianChronology:90	0 44.0 0.0
org.joda.time.chrono.GregorianChronology:123	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:124	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:181	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:184	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:187	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:185	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:155	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:156	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:157	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:158	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:182	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:112	0 1.0 0.0
org.joda.time.chrono.LimitChronology:542	0 993.0 0.0
org.joda.time.chrono.LimitChronology:528	0 997.0 0.0
org.joda.time.chrono.LimitChronology:524	0 1001.0 0.0
org.joda.time.chrono.LimitChronology:187	0 136.0 0.0
org.joda.time.chrono.LimitChronology:190	0 134.0 0.0
org.joda.time.chrono.LimitChronology:191	0 132.0 0.0
org.joda.time.chrono.LimitChronology:285	0 261.0 0.0
org.joda.time.chrono.LimitChronology:288	0 259.0 0.0
org.joda.time.chrono.LimitChronology:291	0 259.0 0.0
org.joda.time.chrono.LimitChronology:177	0 58.0 0.0
org.joda.time.chrono.LimitChronology:178	0 58.0 0.0
org.joda.time.chrono.LimitChronology:179	0 58.0 0.0
org.joda.time.chrono.LimitChronology:199	0 33.0 0.0
org.joda.time.chrono.LimitChronology:200	0 33.0 0.0
org.joda.time.chrono.LimitChronology:202	0 33.0 0.0
org.joda.time.chrono.LimitChronology:203	0 33.0 0.0
org.joda.time.chrono.LimitChronology:75	0 1.0 0.0
org.joda.time.chrono.LimitChronology:111	0 2.0 0.0
org.joda.time.chrono.LimitChronology:120	0 2.0 0.0
org.joda.time.chrono.LimitChronology:303	0 1.0 0.0
org.joda.time.chrono.LimitChronology:306	0 1.0 0.0
org.joda.time.chrono.LimitChronology:309	0 1.0 0.0
org.joda.time.chrono.LimitChronology:310	0 1.0 0.0
org.joda.time.chrono.LimitChronology:323	0 1.0 0.0
org.joda.time.chrono.LimitChronology:324	0 1.0 0.0
org.joda.time.chrono.LimitChronology:325	0 1.0 0.0
org.joda.time.chrono.LimitChronology:326	0 1.0 0.0
org.joda.time.chrono.LimitChronology:327	0 1.0 0.0
org.joda.time.chrono.LimitChronology:286	0 3.0 0.0
org.joda.time.chrono.LimitChronology:336	0 1.0 0.0
org.joda.time.chrono.LimitChronology:546	0 66.0 0.0
org.joda.time.chrono.LimitChronology:547	0 66.0 0.0
org.joda.time.chrono.LimitChronology:548	0 66.0 0.0
org.joda.time.chrono.LimitChronology:549	0 66.0 0.0
org.joda.time.chrono.LimitChronology:462	0 134.0 0.0
org.joda.time.chrono.LimitChronology:463	0 134.0 0.0
org.joda.time.chrono.LimitChronology:510	0 35.0 0.0
org.joda.time.chrono.LimitChronology:511	0 35.0 0.0
org.joda.time.chrono.LimitChronology:512	0 35.0 0.0
org.joda.time.chrono.LimitChronology:513	0 35.0 0.0
org.joda.time.chrono.LimitChronology:472	0 6.0 0.0
org.joda.time.chrono.LimitChronology:473	0 6.0 0.0
org.joda.time.chrono.LimitChronology:484	0 4.0 0.0
org.joda.time.chrono.LimitChronology:485	0 4.0 0.0
org.joda.time.chrono.LimitChronology:486	0 4.0 0.0
org.joda.time.chrono.LimitChronology:487	0 4.0 0.0
org.joda.time.chrono.LimitChronology:467	0 3.0 0.0
org.joda.time.chrono.LimitChronology:468	0 3.0 0.0
org.joda.time.chrono.LimitChronology:532	0 8.0 0.0
org.joda.time.chrono.LimitChronology:533	0 8.0 0.0
org.joda.time.chrono.LimitChronology:593	0 8.0 0.0
org.joda.time.chrono.LimitChronology:594	0 8.0 0.0
org.joda.time.chrono.LimitChronology:537	0 5.0 0.0
org.joda.time.chrono.LimitChronology:538	0 5.0 0.0
org.joda.time.chrono.LimitChronology:588	0 5.0 0.0
org.joda.time.chrono.LimitChronology:589	0 5.0 0.0
org.joda.time.chrono.LimitChronology:477	0 3.0 0.0
org.joda.time.chrono.LimitChronology:478	0 3.0 0.0
org.joda.time.chrono.LimitChronology:479	0 3.0 0.0
org.joda.time.chrono.LimitChronology:480	0 3.0 0.0
org.joda.time.chrono.LimitChronology:491	0 3.0 0.0
org.joda.time.chrono.LimitChronology:492	0 3.0 0.0
org.joda.time.chrono.LimitChronology:493	0 3.0 0.0
org.joda.time.chrono.LimitChronology:494	0 3.0 0.0
org.joda.time.chrono.LimitChronology:416	0 78.0 0.0
org.joda.time.chrono.LimitChronology:417	0 78.0 0.0
org.joda.time.chrono.LimitChronology:418	0 78.0 0.0
org.joda.time.chrono.LimitChronology:419	0 78.0 0.0
org.joda.time.chrono.LimitChronology:423	0 28.0 0.0
org.joda.time.chrono.LimitChronology:424	0 28.0 0.0
org.joda.time.chrono.LimitChronology:425	0 28.0 0.0
org.joda.time.chrono.LimitChronology:426	0 28.0 0.0
org.joda.time.chrono.LimitChronology:430	0 9.0 0.0
org.joda.time.chrono.LimitChronology:431	0 9.0 0.0
org.joda.time.chrono.LimitChronology:432	0 9.0 0.0
org.joda.time.chrono.LimitChronology:396	0 4.0 0.0
org.joda.time.chrono.LimitChronology:397	0 4.0 0.0
org.joda.time.chrono.LimitChronology:406	0 4.0 0.0
org.joda.time.chrono.LimitChronology:407	0 4.0 0.0
org.joda.time.chrono.LimitChronology:411	0 4.0 0.0
org.joda.time.chrono.LimitChronology:412	0 4.0 0.0
org.joda.time.chrono.LimitChronology:351	0 3.0 0.0
org.joda.time.chrono.LimitChronology:352	0 3.0 0.0
org.joda.time.chrono.LimitChronology:353	0 3.0 0.0
org.joda.time.chrono.LimitChronology:354	0 3.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:124	0 230.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:59	0 954.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:62	0 941.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:63	0 941.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:64	0 941.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:138	0 8.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:89	0 99.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:92	0 95.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:51	0 28.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:60	0 36.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:90	0 6.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:68	0 31.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:100	0 11.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:72	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:73	0 3.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:76	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:77	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:79	0 4.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:104	0 6.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:105	0 3.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:107	0 4.0 0.0
org.joda.time.DateTimeUtils:397	0 92.0 0.0
org.joda.time.DateTimeUtils:398	0 92.0 0.0
org.joda.time.DateTimeUtils:178	0 654.0 0.0
org.joda.time.DateTimeUtils:181	0 626.0 0.0
org.joda.time.DateTimeUtils:196	0 599.0 0.0
org.joda.time.DateTimeUtils:199	0 574.0 0.0
org.joda.time.DateTimeUtils:200	0 574.0 0.0
org.joda.time.DateTimeUtils:203	0 574.0 0.0
org.joda.time.DateTimeUtils:88	0 393.0 0.0
org.joda.time.DateTimeUtils:318	0 585.0 0.0
org.joda.time.DateTimeUtils:319	0 492.0 0.0
org.joda.time.DateTimeUtils:321	0 442.0 0.0
org.joda.time.DateTimeUtils:335	0 58.0 0.0
org.joda.time.DateTimeUtils:338	0 37.0 0.0
org.joda.time.DateTimeUtils:366	0 29.0 0.0
org.joda.time.DateTimeUtils:367	0 2.0 0.0
org.joda.time.DateTimeUtils:369	0 29.0 0.0
org.joda.time.DateTimeUtils:370	0 29.0 0.0
org.joda.time.DateTimeUtils:371	0 29.0 0.0
org.joda.time.DateTimeUtils:372	0 29.0 0.0
org.joda.time.DateTimeUtils:373	0 29.0 0.0
org.joda.time.DateTimeUtils:374	0 5.0 0.0
org.joda.time.DateTimeUtils:377	0 29.0 0.0
org.joda.time.DateTimeUtils:379	0 27.0 0.0
org.joda.time.DateTimeUtils:179	0 58.0 0.0
org.joda.time.DateTimeUtils:219	0 34.0 0.0
org.joda.time.DateTimeUtils:220	0 34.0 0.0
org.joda.time.DateTimeUtils:221	0 30.0 0.0
org.joda.time.DateTimeUtils:225	0 34.0 0.0
org.joda.time.DateTimeUtils:228	0 34.0 0.0
org.joda.time.DateTimeUtils:243	0 2.0 0.0
org.joda.time.DateTimeUtils:244	0 1.0 0.0
org.joda.time.DateTimeUtils:246	0 2.0 0.0
org.joda.time.DateTimeUtils:247	0 2.0 0.0
org.joda.time.DateTimeUtils:248	0 1.0 0.0
org.joda.time.DateTimeUtils:250	0 2.0 0.0
org.joda.time.DateTimeUtils:197	0 29.0 0.0
org.joda.time.DateTimeUtils:222	0 5.0 0.0
org.joda.time.DateTimeUtils:223	0 5.0 0.0
org.joda.time.DateTimeUtils:148	0 2.0 0.0
org.joda.time.DateTimeUtils:149	0 1.0 0.0
org.joda.time.DateTimeUtils:266	0 12.0 0.0
org.joda.time.DateTimeUtils:270	0 12.0 0.0
org.joda.time.DateTimeUtils:302	0 27.0 0.0
org.joda.time.DateTimeUtils:336	0 22.0 0.0
org.joda.time.DateTimeUtils:267	0 3.0 0.0
org.joda.time.DateTimeUtils:268	0 3.0 0.0
org.joda.time.DateTimeUtils:129	0 1.0 0.0
org.joda.time.DateTimeUtils:130	0 1.0 0.0
org.joda.time.DateTimeUtils:133	0 1.0 0.0
org.joda.time.DateTimeUtils:135	0 1.0 0.0
org.joda.time.DateTimeUtils:75	0 1.0 0.0
org.joda.time.DateTimeUtils:76	0 1.0 0.0
org.joda.time.DateTimeUtils:201	0 1.0 0.0
org.joda.time.DateTimeUtils:226	0 1.0 0.0
org.joda.time.DateTimeUtils:151	0 1.0 0.0
org.joda.time.DateTimeUtils:152	0 1.0 0.0
org.joda.time.DateTimeUtils:153	0 1.0 0.0
org.joda.time.DateTimeUtils:468	0 1.0 0.0
org.joda.time.DateTimeUtils:469	0 1.0 0.0
org.joda.time.DateTimeUtils:488	0 1.0 0.0
org.joda.time.DateTimeUtils:501	0 1.0 0.0
org.joda.time.DateTimeUtils:502	0 1.0 0.0
org.joda.time.DateTimeUtils:556	0 323.0 0.0
org.joda.time.DateTimeUtils:571	0 1.0 0.0
org.joda.time.DateTimeUtils:572	0 1.0 0.0
org.joda.time.DateTimeUtils:573	0 1.0 0.0
org.joda.time.DateTimeUtils:580	0 1.0 0.0
org.joda.time.DateTimeUtils:532	0 70.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:76	0 6.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:55	0 70.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:80	0 44.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:112	0 39.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:84	0 8.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:88	0 5.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:89	0 5.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:101	0 4.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:102	0 4.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:103	0 4.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:108	0 2.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:104	0 2.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:105	0 2.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:94	0 506.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:127	0 388.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:128	0 384.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:110	0 43.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:111	0 39.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:112	0 39.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:114	0 12.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:67	0 30.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:52	0 2.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:57	0 2.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:130	0 16.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:68	0 12.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:79	0 23.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:123	0 9.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:133	0 3.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:91	0 12.0 0.0
org.joda.time.field.PreciseDateTimeField:81	0 1463.0 0.0
org.joda.time.field.PreciseDateTimeField:61	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:67	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:96	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:97	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:100	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:144	0 1.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:107	0 77.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:112	0 103.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:122	0 42.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:132	0 77.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:153	0 99.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:65	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:66	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:67	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:69	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:77	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:78	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:79	0 35.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:137	0 41.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:138	0 41.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:85	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:86	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:89	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:90	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:92	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:93	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:96	0 10.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:94	0 2.0 0.0
org.joda.time.field.DecoratedDurationField:101	0 1162.0 0.0
org.joda.time.field.DecoratedDurationField:73	0 9.0 0.0
org.joda.time.field.DecoratedDurationField:54	0 1.0 0.0
org.joda.time.base.BaseLocal:48	0 1179.0 0.0
org.joda.time.base.BaseLocal:49	0 1179.0 0.0
org.joda.time.chrono.BasicSingleEraDateTimeField:57	0 16.0 0.0
org.joda.time.chrono.BasicSingleEraDateTimeField:62	0 12.0 0.0
org.joda.time.chrono.BasicSingleEraDateTimeField:126	0 3.0 0.0
org.joda.time.DateTime:220	0 493.0 0.0
org.joda.time.DateTime:221	0 493.0 0.0
org.joda.time.DateTime:595	0 125.0 0.0
org.joda.time.DateTime:596	0 125.0 0.0
org.joda.time.DateTime:618	0 108.0 0.0
org.joda.time.DateTime:487	0 240.0 0.0
org.joda.time.DateTime:489	0 238.0 0.0
org.joda.time.DateTime:193	0 113.0 0.0
org.joda.time.DateTime:194	0 113.0 0.0
org.joda.time.DateTime:241	0 24.0 0.0
org.joda.time.DateTime:242	0 21.0 0.0
org.joda.time.DateTime:206	0 33.0 0.0
org.joda.time.DateTime:207	0 33.0 0.0
org.joda.time.DateTime:460	0 270.0 0.0
org.joda.time.DateTime:461	0 270.0 0.0
org.joda.time.DateTime:357	0 12.0 0.0
org.joda.time.DateTime:359	0 12.0 0.0
org.joda.time.DateTime:582	0 202.0 0.0
org.joda.time.DateTime:709	0 1.0 0.0
org.joda.time.DateTime:710	0 1.0 0.0
org.joda.time.DateTime:711	0 1.0 0.0
org.joda.time.DateTime:712	0 1.0 0.0
org.joda.time.DateTime:713	0 1.0 0.0
org.joda.time.DateTime:714	0 1.0 0.0
org.joda.time.DateTime:1923	0 45.0 0.0
org.joda.time.DateTime:1932	0 13.0 0.0
org.joda.time.DateTime:265	0 46.0 0.0
org.joda.time.DateTime:266	0 43.0 0.0
org.joda.time.DateTime:1767	0 7.0 0.0
org.joda.time.DateTime:1896	0 30.0 0.0
org.joda.time.DateTime:1905	0 7.0 0.0
org.joda.time.DateTime:1878	0 33.0 0.0
org.joda.time.DateTime:182	0 4.0 0.0
org.joda.time.DateTime:183	0 4.0 0.0
org.joda.time.DateTime:1734	0 4.0 0.0
org.joda.time.DateTime:1067	0 7.0 0.0
org.joda.time.DateTime:1068	0 3.0 0.0
org.joda.time.DateTime:1070	0 7.0 0.0
org.joda.time.DateTime:1071	0 7.0 0.0
org.joda.time.DateTime:890	0 10.0 0.0
org.joda.time.DateTime:893	0 10.0 0.0
org.joda.time.DateTime:894	0 10.0 0.0
org.joda.time.DateTime:949	0 8.0 0.0
org.joda.time.DateTime:1517	0 4.0 0.0
org.joda.time.DateTime:1178	0 2.0 0.0
org.joda.time.DateTime:1181	0 2.0 0.0
org.joda.time.DateTime:1182	0 2.0 0.0
org.joda.time.DateTime:1098	0 22.0 0.0
org.joda.time.DateTime:1101	0 22.0 0.0
org.joda.time.DateTime:1102	0 22.0 0.0
org.joda.time.DateTime:1961	0 16.0 0.0
org.joda.time.DateTime:850	0 6.0 0.0
org.joda.time.DateTime:853	0 6.0 0.0
org.joda.time.DateTime:854	0 6.0 0.0
org.joda.time.DateTime:909	0 1.0 0.0
org.joda.time.DateTime:331	0 19.0 0.0
org.joda.time.DateTime:333	0 19.0 0.0
org.joda.time.DateTime:1943	0 33.0 0.0
org.joda.time.DateTime:1979	0 13.0 0.0
org.joda.time.DateTime:1997	0 9.0 0.0
org.joda.time.DateTime:868	0 3.0 0.0
org.joda.time.DateTime:869	0 3.0 0.0
org.joda.time.DateTime:871	0 3.0 0.0
org.joda.time.DateTime:1702	0 7.0 0.0
org.joda.time.DateTime:1750	0 7.0 0.0
org.joda.time.DateTime:1914	0 12.0 0.0
org.joda.time.DateTime:155	0 24.0 0.0
org.joda.time.DateTime:156	0 24.0 0.0
org.joda.time.DateTime:665	0 3.0 0.0
org.joda.time.DateTime:666	0 3.0 0.0
org.joda.time.DateTime:685	0 3.0 0.0
org.joda.time.DateTime:686	0 3.0 0.0
org.joda.time.DateTime:828	0 12.0 0.0
org.joda.time.DateTime:831	0 10.0 0.0
org.joda.time.DateTime:832	0 1.0 0.0
org.joda.time.DateTime:407	0 14.0 0.0
org.joda.time.DateTime:409	0 14.0 0.0
org.joda.time.DateTime:1579	0 1.0 0.0
org.joda.time.DateTime:1595	0 1.0 0.0
org.joda.time.DateTime:1611	0 1.0 0.0
org.joda.time.DateTime:1627	0 1.0 0.0
org.joda.time.DateTime:1643	0 2.0 0.0
org.joda.time.DateTime:1665	0 1.0 0.0
org.joda.time.DateTime:1681	0 2.0 0.0
org.joda.time.DateTime:1718	0 7.0 0.0
org.joda.time.DateTime:1783	0 3.0 0.0
org.joda.time.DateTime:1799	0 2.0 0.0
org.joda.time.DateTime:1815	0 7.0 0.0
org.joda.time.DateTime:1831	0 1.0 0.0
org.joda.time.DateTime:1485	0 1.0 0.0
org.joda.time.DateTime:1486	0 1.0 0.0
org.joda.time.DateTime:1488	0 1.0 0.0
org.joda.time.DateTime:1489	0 1.0 0.0
org.joda.time.DateTime:1490	0 1.0 0.0
org.joda.time.DateTime:1492	0 1.0 0.0
org.joda.time.DateTime:1505	0 4.0 0.0
org.joda.time.DateTime:564	0 3.0 0.0
org.joda.time.DateTime:565	0 3.0 0.0
org.joda.time.DateTime:568	0 3.0 0.0
org.joda.time.DateTime:1860	0 2.0 0.0
org.joda.time.DateTime:168	0 3.0 0.0
org.joda.time.DateTime:169	0 3.0 0.0
org.joda.time.DateTime:1988	0 3.0 0.0
org.joda.time.DateTime:537	0 1.0 0.0
org.joda.time.DateTime:538	0 1.0 0.0
org.joda.time.DateTime:540	0 1.0 0.0
org.joda.time.DateTime:829	0 2.0 0.0
org.joda.time.DateTime:1388	0 8.0 0.0
org.joda.time.DateTime:1391	0 8.0 0.0
org.joda.time.DateTime:1392	0 8.0 0.0
org.joda.time.DateTime:286	0 21.0 0.0
org.joda.time.DateTime:287	0 20.0 0.0
org.joda.time.DateTime:1265	0 2.0 0.0
org.joda.time.DateTime:1268	0 2.0 0.0
org.joda.time.DateTime:307	0 9.0 0.0
org.joda.time.DateTime:308	0 9.0 0.0
org.joda.time.DateTime:133	0 2.0 0.0
org.joda.time.DateTime:144	0 3.0 0.0
org.joda.time.DateTime:834	0 9.0 0.0
org.joda.time.DateTime:835	0 9.0 0.0
org.joda.time.DateTime:435	0 2.0 0.0
org.joda.time.DateTime:437	0 2.0 0.0
org.joda.time.DateTime:1321	0 1.0 0.0
org.joda.time.DateTime:1322	0 1.0 0.0
org.joda.time.DateTime:1324	0 1.0 0.0
org.joda.time.DateTime:1325	0 1.0 0.0
org.joda.time.DateTime:1006	0 5.0 0.0
org.joda.time.DateTime:1009	0 5.0 0.0
org.joda.time.DateTime:1010	0 5.0 0.0
org.joda.time.DateTime:1562	0 1.0 0.0
