org.joda.time.IllegalFieldValueException:314	1.0 0.0 1.0
org.joda.time.DurationFieldType:339	0 3.0 0.0
org.joda.time.DurationFieldType:341	0 3.0 0.0
org.joda.time.DurationFieldType:343	0 3.0 0.0
org.joda.time.DurationFieldType:345	0 3.0 0.0
org.joda.time.tz.CachedDateTimeZone:39	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:42	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:45	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:48	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:61	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:62	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:68	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:71	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:87	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:88	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:89	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:90	0 2479.0 0.0
org.joda.time.tz.CachedDateTimeZone:131	0 2117.0 0.0
org.joda.time.tz.CachedDateTimeZone:111	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:148	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:149	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:150	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:151	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:152	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:153	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:154	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:156	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:160	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:161	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:163	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:164	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:166	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:167	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:168	0 1361.0 0.0
org.joda.time.tz.CachedDateTimeZone:174	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:127	0 387.0 0.0
org.joda.time.tz.CachedDateTimeZone:170	0 462.0 0.0
org.joda.time.tz.CachedDateTimeZone:171	0 462.0 0.0
org.joda.time.tz.CachedDateTimeZone:172	0 462.0 0.0
org.joda.time.tz.CachedDateTimeZone:123	0 19.0 0.0
org.joda.time.tz.CachedDateTimeZone:103	0 2.0 0.0
org.joda.time.tz.CachedDateTimeZone:107	0 4.0 0.0
org.joda.time.tz.CachedDateTimeZone:115	0 6.0 0.0
org.joda.time.tz.CachedDateTimeZone:119	0 24.0 0.0
org.joda.time.tz.CachedDateTimeZone:135	0 33.0 0.0
org.joda.time.tz.CachedDateTimeZone:136	0 32.0 0.0
org.joda.time.tz.CachedDateTimeZone:138	0 2.0 0.0
org.joda.time.tz.CachedDateTimeZone:139	0 2.0 0.0
org.joda.time.tz.CachedDateTimeZone:185	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:186	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:188	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:189	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:190	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:191	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:204	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:205	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:206	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:208	0 1374.0 0.0
org.joda.time.tz.CachedDateTimeZone:210	0 81.0 0.0
org.joda.time.tz.CachedDateTimeZone:194	0 4.0 0.0
org.joda.time.tz.CachedDateTimeZone:195	0 4.0 0.0
org.joda.time.tz.CachedDateTimeZone:196	0 4.0 0.0
org.joda.time.tz.CachedDateTimeZone:198	0 4.0 0.0
org.joda.time.tz.CachedDateTimeZone:200	0 3.0 0.0
org.joda.time.tz.CachedDateTimeZone:214	0 6.0 0.0
org.joda.time.tz.CachedDateTimeZone:215	0 6.0 0.0
org.joda.time.tz.CachedDateTimeZone:216	0 6.0 0.0
org.joda.time.tz.CachedDateTimeZone:218	0 6.0 0.0
org.joda.time.tz.CachedDateTimeZone:220	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:95	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:98	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:110	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:119	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:183	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:184	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:187	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:188	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:192	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:193	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:194	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:195	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:196	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:200	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:201	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:202	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:203	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:204	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:205	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:209	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1166	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1176	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1177	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1178	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1179	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1180	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:482	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:504	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:505	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:509	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:510	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:511	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:512	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:513	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:514	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:515	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1341	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1342	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1343	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1344	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1347	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1348	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1349	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1350	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1351	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1353	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1354	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1355	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1356	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1359	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1360	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1364	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1367	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1370	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1371	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1372	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1375	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1500	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1501	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1502	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1503	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1504	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1505	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1506	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:740	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:747	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:748	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:749	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:750	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:751	0 2479.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:140	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:142	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:143	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:145	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:146	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:150	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:152	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:153	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:155	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:156	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:160	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:162	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:163	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:165	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:166	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:167	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:175	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:176	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:177	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:225	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:226	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:227	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:252	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:253	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:255	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:256	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:258	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:259	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:268	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:269	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:276	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:277	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:309	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:310	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:312	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:313	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:314	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:316	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:320	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:323	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:333	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:339	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:343	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:345	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:346	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:348	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:349	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:350	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:351	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:352	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:355	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:356	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:357	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:360	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:362	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:363	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:364	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:366	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:369	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:370	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:371	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:372	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:379	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:383	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:390	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:396	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:397	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:398	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:404	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:405	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:406	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:407	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:410	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:411	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:417	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:418	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:419	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:421	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:423	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:424	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:426	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:427	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:428	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:443	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:446	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:448	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:459	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:461	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:467	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:468	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:469	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:473	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:475	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:112	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:114	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:117	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:321	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:400	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:215	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:219	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:391	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:392	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:462	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:463	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:464	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:465	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1187	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1199	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1200	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1201	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1206	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1208	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1218	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1221	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1223	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1233	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1235	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1304	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1305	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1306	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1311	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1319	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1322	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1330	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1332	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1241	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1243	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1244	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1245	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1250	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1252	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1262	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1265	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1267	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1277	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1279	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1183	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1191	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1298	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1299	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1300	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1301	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1283	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1286	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1287	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1288	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:549	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:551	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:554	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:558	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:560	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:561	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:563	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:564	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:565	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:567	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:573	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:574	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:575	0 511.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:576	0 511.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:577	0 511.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:578	0 511.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:583	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:672	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:682	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:683	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:706	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:709	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:710	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:711	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:713	0 514.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:717	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:718	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:719	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:720	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:725	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:726	0 478.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:729	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:731	0 513.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:550	0 41.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:707	0 41.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:721	0 40.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:591	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:593	0 338.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:596	0 338.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:600	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:602	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:603	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:605	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:606	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:607	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:609	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:615	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:616	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:625	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:691	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:701	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:702	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:617	0 321.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:618	0 321.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:619	0 321.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:620	0 321.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:522	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:523	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:530	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:531	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:532	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:533	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:534	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:536	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:541	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:568	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:569	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:570	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:592	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:660	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:661	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:663	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:629	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:632	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:633	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:634	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1528	0 1375.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1529	0 1375.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1530	0 1375.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1533	0 1374.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1534	0 1374.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1535	0 1046.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1536	0 1046.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1540	0 907.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1541	0 462.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1570	0 1374.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1571	0 1374.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1572	0 1374.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1573	0 1374.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1574	0 1047.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1576	0 933.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1577	0 465.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1543	0 489.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1579	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1580	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1583	0 512.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1587	0 387.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1588	0 387.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1589	0 387.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1595	0 387.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1596	0 387.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1597	0 29.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1598	0 29.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1599	0 29.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1600	0 29.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1605	0 362.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1606	0 341.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1607	0 341.0 0.0
