org.joda.time.Partial:219	1.0 0.0 1.0
org.joda.time.chrono.BasicChronology:530	0 14.0 0.0
org.joda.time.chrono.BasicChronology:325	0 12.0 0.0
org.joda.time.chrono.BasicChronology:226	0 6.0 0.0
org.joda.time.chrono.BasicChronology:227	0 6.0 0.0
org.joda.time.chrono.BasicChronology:228	0 6.0 0.0
org.joda.time.chrono.BasicChronology:229	0 6.0 0.0
org.joda.time.chrono.BasicChronology:230	0 6.0 0.0
org.joda.time.chrono.BasicChronology:232	0 6.0 0.0
org.joda.time.chrono.BasicChronology:233	0 6.0 0.0
org.joda.time.chrono.BasicChronology:234	0 6.0 0.0
org.joda.time.chrono.BasicChronology:235	0 6.0 0.0
org.joda.time.chrono.BasicChronology:236	0 6.0 0.0
org.joda.time.chrono.BasicChronology:238	0 6.0 0.0
org.joda.time.chrono.BasicChronology:242	0 6.0 0.0
org.joda.time.chrono.BasicChronology:243	0 6.0 0.0
org.joda.time.chrono.BasicChronology:239	0 2.0 0.0
org.joda.time.chrono.BasicChronology:240	0 2.0 0.0
org.joda.time.chrono.BasicChronology:763	0 10.0 0.0
org.joda.time.chrono.BasicChronology:767	0 3.0 0.0
org.joda.time.chrono.BasicChronology:771	0 2.0 0.0
org.joda.time.chrono.BasicChronology:779	0 2414.0 0.0
org.joda.time.chrono.BasicChronology:780	0 2414.0 0.0
org.joda.time.chrono.BasicChronology:781	0 2414.0 0.0
org.joda.time.chrono.BasicChronology:782	0 2414.0 0.0
org.joda.time.chrono.BasicGJChronology:88	0 2104.0 0.0
org.joda.time.chrono.BasicGJChronology:93	0 2104.0 0.0
org.joda.time.chrono.BasicGJChronology:120	0 2117.0 0.0
org.joda.time.chrono.BasicGJChronology:123	0 2022.0 0.0
org.joda.time.chrono.BasicGJChronology:134	0 1771.0 0.0
org.joda.time.chrono.BasicGJChronology:139	0 2153.0 0.0
org.joda.time.chrono.BasicGJChronology:142	0 2079.0 0.0
org.joda.time.chrono.BasicGJChronology:175	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:176	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:177	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:179	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:195	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:196	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:198	0 1849.0 0.0
org.joda.time.chrono.BasicGJChronology:180	0 1070.0 0.0
org.joda.time.chrono.BasicGJChronology:188	0 778.0 0.0
org.joda.time.chrono.BasicGJChronology:121	0 855.0 0.0
org.joda.time.chrono.BasicGJChronology:140	0 830.0 0.0
org.joda.time.chrono.BasicGJChronology:182	0 511.0 0.0
org.joda.time.chrono.BasicGJChronology:184	0 460.0 0.0
org.joda.time.chrono.BasicGJChronology:190	0 365.0 0.0
org.joda.time.chrono.BasicGJChronology:129	0 66.0 0.0
org.joda.time.chrono.BasicGJChronology:148	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:149	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:152	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:153	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:156	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:157	0 80.0 0.0
org.joda.time.chrono.BasicGJChronology:158	0 55.0 0.0
org.joda.time.chrono.BasicGJChronology:159	0 49.0 0.0
org.joda.time.chrono.BasicGJChronology:166	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:167	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:170	0 89.0 0.0
org.joda.time.chrono.BasicGJChronology:161	0 33.0 0.0
org.joda.time.chrono.BasicGJChronology:162	0 11.0 0.0
org.joda.time.chrono.BasicGJChronology:168	0 19.0 0.0
org.joda.time.chrono.GJMonthOfYearDateTimeField:43	0 29.0 0.0
org.joda.time.chrono.GJMonthOfYearDateTimeField:48	0 27.0 0.0
org.joda.time.chrono.GJMonthOfYearDateTimeField:53	0 27.0 0.0
org.joda.time.chrono.GJMonthOfYearDateTimeField:58	0 22.0 0.0
org.joda.time.chrono.GJMonthOfYearDateTimeField:63	0 8.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:52	0 34.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:53	0 34.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:56	0 34.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:92	0 6.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:93	0 6.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:96	0 6.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:54	0 1.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:94	0 2.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:108	0 5.0 0.0
org.joda.time.chrono.GJYearOfEraDateTimeField:60	0 3.0 0.0
org.joda.time.field.DecoratedDateTimeField:83	0 932.0 0.0
org.joda.time.field.DecoratedDateTimeField:95	0 131.0 0.0
org.joda.time.field.DecoratedDateTimeField:99	0 131.0 0.0
org.joda.time.field.DecoratedDateTimeField:75	0 29.0 0.0
org.joda.time.field.DecoratedDateTimeField:79	0 31.0 0.0
org.joda.time.field.DecoratedDateTimeField:57	0 1.0 0.0
org.joda.time.field.DecoratedDateTimeField:60	0 1.0 0.0
org.joda.time.tz.FixedDateTimeZone:49	0 581.0 0.0
org.joda.time.tz.FixedDateTimeZone:57	0 149.0 0.0
org.joda.time.tz.FixedDateTimeZone:61	0 10.0 0.0
org.joda.time.tz.FixedDateTimeZone:91	0 16.0 0.0
org.joda.time.tz.FixedDateTimeZone:92	0 10.0 0.0
org.joda.time.tz.FixedDateTimeZone:93	0 10.0 0.0
org.joda.time.tz.FixedDateTimeZone:45	0 2.0 0.0
org.joda.time.tz.FixedDateTimeZone:98	0 7.0 0.0
org.joda.time.tz.FixedDateTimeZone:77	0 1.0 0.0
org.joda.time.tz.FixedDateTimeZone:78	0 1.0 0.0
org.joda.time.tz.FixedDateTimeZone:81	0 1.0 0.0
org.joda.time.tz.FixedDateTimeZone:65	0 2.0 0.0
org.joda.time.tz.FixedDateTimeZone:69	0 2.0 0.0
org.joda.time.tz.FixedDateTimeZone:53	0 2.0 0.0
org.joda.time.DurationField:209	0 39.0 0.0
org.joda.time.DurationField:212	0 39.0 0.0
org.joda.time.DurationField:210	0 1.0 0.0
org.joda.time.DurationField:224	0 1.0 0.0
org.joda.time.DurationField:225	0 1.0 0.0
org.joda.time.DurationField:227	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:95	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:98	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:110	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:119	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:183	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:184	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:187	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:188	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:192	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:193	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:194	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:195	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:196	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:200	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:201	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:202	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:203	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:204	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:205	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:209	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1169	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1179	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1180	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1181	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1182	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1183	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:482	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:504	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:505	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:509	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:510	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:511	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:512	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:513	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:514	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:515	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1344	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1345	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1346	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1347	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1350	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1351	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1352	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1353	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1354	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1356	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1357	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1358	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1359	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1362	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1363	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1367	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1370	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1373	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1374	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1375	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1378	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1503	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1504	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1505	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1506	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1507	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1508	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1509	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:740	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:747	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:748	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:749	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:750	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:751	0 3771.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:140	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:142	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:143	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:145	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:146	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:150	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:152	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:153	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:155	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:156	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:160	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:162	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:163	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:165	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:166	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:167	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:175	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:176	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:177	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:225	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:226	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:227	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:252	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:253	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:255	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:256	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:258	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:259	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:268	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:269	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:276	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:277	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:309	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:310	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:312	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:313	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:314	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:316	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:320	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:323	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:333	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:339	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:343	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:345	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:346	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:348	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:349	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:350	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:351	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:352	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:355	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:356	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:357	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:360	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:362	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:363	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:364	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:366	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:369	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:370	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:371	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:372	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:379	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:383	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:390	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:396	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:397	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:398	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:404	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:405	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:406	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:407	0 8.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:410	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:411	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:417	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:418	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:419	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:421	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:423	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:424	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:426	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:427	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:428	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:443	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:446	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:448	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:459	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:461	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:467	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:468	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:469	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:473	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:475	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:112	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:114	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:117	0 9.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:121	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:321	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:400	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:215	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:219	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:391	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:392	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:462	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:463	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:464	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:465	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1190	0 861.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1202	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1203	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1204	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1209	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1211	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1221	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1224	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1226	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1236	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1238	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1244	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1246	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1247	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1248	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1253	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1255	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1265	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1268	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1270	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1280	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1282	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1307	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1308	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1309	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1314	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1322	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1325	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1333	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1335	0 862.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1186	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1194	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1301	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1302	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1303	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1304	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1215	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1217	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1316	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1318	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1286	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1289	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1290	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1291	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:549	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:551	0 802.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:554	0 802.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:558	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:560	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:561	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:563	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:564	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:565	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:567	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:573	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:574	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:575	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:576	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:577	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:578	0 885.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:583	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:591	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:593	0 593.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:596	0 593.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:600	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:602	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:603	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:605	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:606	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:607	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:609	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:615	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:616	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:617	0 551.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:618	0 551.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:619	0 551.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:620	0 551.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:625	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:672	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:682	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:683	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:691	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:701	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:702	0 596.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:706	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:709	0 803.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:710	0 803.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:711	0 803.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:713	0 888.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:717	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:718	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:719	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:720	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:725	0 803.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:726	0 802.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:729	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:731	0 887.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:550	0 91.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:707	0 90.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:721	0 89.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:522	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:523	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:530	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:531	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:532	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:533	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:534	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:536	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:541	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:568	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:569	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:570	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:592	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:660	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:661	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:663	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:629	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:632	0 1.0 0.0
